UDN,ESTADO,CODIGO,Razon_Social,CLIENTE,RFC,FECHA_ALTA,FECHA_BAJA,CONTACTO,VALES,ESTADO_CRED,DIAS_CRED,LIMITE_CRED,OBSERVACIONES,OBSERVACIONES_CRED
UDN_000002,10,CLIENTE_024228,Cliente 024228,Cliente 024228,RFC_000003,13/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024229,Cliente 024229,Cliente 024229,RFC_000003,13/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024230,Cliente 024230,Cliente 024230,RFC_000003,14/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024231,Cliente 024231,Cliente 024231,RFC_000003,14/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024232,Cliente 024232,Cliente 024232,RFC_000003,14/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024233,Cliente 024233,Cliente 024233,RFC_000003,14/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024234,Cliente 024234,Cliente 024234,RFC_000003,16/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024235,Cliente 024235,Cliente 024235,RFC_000003,17/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024236,Cliente 024236,Cliente 024236,RFC_000003,18/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024237,Cliente 024237,Cliente 024237,RFC_000003,18/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024238,Cliente 024238,Cliente 024238,RFC_000003,18/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024239,Cliente 024239,Cliente 024239,RFC_000003,18/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024240,Cliente 024240,Cliente 024240,RFC_000003,18/11/2024,,,,1,90,1000000,,Dato anonimizado
UDN_000002,10,CLIENTE_024241,Cliente 024241,Cliente 024241,RFC_000003,18/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024242,Cliente 024242,Cliente 024242,RFC_000003,19/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024243,Cliente 024243,Cliente 024243,RFC_000003,20/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024244,Cliente 024244,Cliente 024244,RFC_000003,21/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024245,Cliente 024245,Cliente 024245,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024246,Cliente 024246,Cliente 024246,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024247,Cliente 024247,Cliente 024247,RFC_000003,23/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024248,Cliente 024248,Cliente 024248,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024249,Cliente 024249,Cliente 024249,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024250,Cliente 024250,Cliente 024250,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024251,Cliente 024251,Cliente 024251,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024252,Cliente 024252,Cliente 024252,RFC_000003,23/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024253,Cliente 024253,Cliente 024253,RFC_000003,24/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024254,Cliente 024254,Cliente 024254,RFC_000003,25/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024255,Cliente 024255,Cliente 024255,RFC_000003,25/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024256,Cliente 024256,Cliente 024256,RFC_000003,25/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024257,Cliente 024257,Cliente 024257,RFC_000003,25/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024258,Cliente 024258,Cliente 024258,RFC_000003,25/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024259,Cliente 024259,Cliente 024259,RFC_000003,26/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024260,Cliente 024260,Cliente 024260,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024261,Cliente 024261,Cliente 024261,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024262,Cliente 024262,Cliente 024262,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024263,Cliente 024263,Cliente 024263,RFC_000003,26/11/2024,,,0,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024264,Cliente 024264,Cliente 024264,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024265,Cliente 024265,Cliente 024265,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024266,Cliente 024266,Cliente 024266,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024267,Cliente 024267,Cliente 024267,RFC_000003,26/11/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024268,Cliente 024268,Cliente 024268,RFC_000003,27/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024269,Cliente 024269,Cliente 024269,RFC_000003,30/11/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024270,Cliente 024270,Cliente 024270,RFC_000086,01/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024271,Cliente 024271,Cliente 024271,RFC_000003,02/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024272,Cliente 024272,Cliente 024272,RFC_000003,02/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024273,Cliente 024273,Cliente 024273,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024274,Cliente 024274,Cliente 024274,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024275,Cliente 024275,Cliente 024275,RFC_000003,02/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024276,Cliente 024276,Cliente 024276,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024277,Cliente 024277,Cliente 024277,RFC_000003,02/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024278,Cliente 024278,Cliente 024278,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024279,Cliente 024279,Cliente 024279,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024280,Cliente 024280,Cliente 024280,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024281,Cliente 024281,Cliente 024281,RFC_000003,02/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024282,Cliente 024282,Cliente 024282,RFC_000003,02/12/2024,,,0,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024283,Cliente 024283,Cliente 024283,RFC_000003,02/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024284,Cliente 024284,Cliente 024284,RFC_000003,02/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024285,Cliente 024285,Cliente 024285,RFC_000086,05/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024286,Cliente 024286,Cliente 024286,RFC_000003,07/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024287,Cliente 024287,Cliente 024287,RFC_000003,07/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024288,Cliente 024288,Cliente 024288,RFC_000003,07/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024289,Cliente 024289,Cliente 024289,RFC_000086,08/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024290,Cliente 024290,Cliente 024290,RFC_000002,08/12/2024,,,,1,90,1000000,,
UDN_000002,10,CLIENTE_024291,Cliente 024291,Cliente 024291,RFC_000002,09/12/2024,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024292,Cliente 024292,Cliente 024292,RFC_000002,09/12/2024,,,,1,90,1000000,,
UDN_000002,10,CLIENTE_024293,Cliente 024293,Cliente 024293,RFC_000002,09/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024294,Cliente 024294,Cliente 024294,RFC_000086,09/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024295,Cliente 024295,Cliente 024295,RFC_000002,09/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024296,Cliente 024296,Cliente 024296,RFC_000086,09/12/2024,,,,1,90,1000000,,
UDN_000002,10,CLIENTE_024297,Cliente 024297,Cliente 024297,RFC_000086,09/12/2024,,,,1,90,1000000,,
UDN_000002,10,CLIENTE_024298,Cliente 024298,Cliente 024298,RFC_000002,09/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024299,Cliente 024299,Cliente 024299,RFC_000002,09/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024300,Cliente 024300,Cliente 024300,RFC_000007,10/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024301,Cliente 024301,Cliente 024301,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024302,Cliente 024302,Cliente 024302,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024303,Cliente 024303,Cliente 024303,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024304,Cliente 024304,Cliente 024304,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024305,Cliente 024305,Cliente 024305,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024306,Cliente 024306,Cliente 024306,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024307,Cliente 024307,Cliente 024307,RFC_000003,11/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024308,Cliente 024308,Cliente 024308,RFC_000002,14/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024309,Cliente 024309,Cliente 024309,RFC_000086,14/12/2024,,,,1,90,1000000,,
UDN_000002,10,CLIENTE_024310,Cliente 024310,Cliente 024310,RFC_000003,14/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024311,Cliente 024311,Cliente 024311,RFC_000002,14/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024312,Cliente 024312,Cliente 024312,RFC_000002,14/12/2024,,,,1,90,1000000,,
UDN_000002,10,CLIENTE_024313,Cliente 024313,Cliente 024313,RFC_000003,14/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024314,Cliente 024314,Cliente 024314,RFC_000002,14/12/2024,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024315,Cliente 024315,Cliente 024315,RFC_000086,14/12/2024,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024316,Cliente 024316,Cliente 024316,RFC_000002,14/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024317,Cliente 024317,Cliente 024317,RFC_000003,14/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024318,Cliente 024318,Cliente 024318,RFC_000003,15/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024319,Cliente 024319,Cliente 024319,RFC_000003,17/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024320,Cliente 024320,Cliente 024320,RFC_000003,17/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024321,Cliente 024321,Cliente 024321,RFC_000086,18/12/2024,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024322,Cliente 024322,Cliente 024322,RFC_000086,18/12/2024,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024323,Cliente 024323,Cliente 024323,RFC_000002,19/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024324,Cliente 024324,Cliente 024324,RFC_000002,19/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024325,Cliente 024325,Cliente 024325,RFC_000002,21/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024326,Cliente 024326,Cliente 024326,RFC_000002,21/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024327,Cliente 024327,Cliente 024327,RFC_000003,22/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024328,Cliente 024328,Cliente 024328,RFC_000003,24/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024329,Cliente 024329,Cliente 024329,RFC_000003,24/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024330,Cliente 024330,Cliente 024330,RFC_000086,25/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024331,Cliente 024331,Cliente 024331,RFC_000003,25/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024332,Cliente 024332,Cliente 024332,RFC_000003,26/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024333,Cliente 024333,Cliente 024333,RFC_000003,28/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024334,Cliente 024334,Cliente 024334,RFC_000003,28/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024335,Cliente 024335,Cliente 024335,RFC_000003,29/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024336,Cliente 024336,Cliente 024336,RFC_000003,29/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024337,Cliente 024337,Cliente 024337,RFC_000002,30/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024338,Cliente 024338,Cliente 024338,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024339,Cliente 024339,Cliente 024339,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024340,Cliente 024340,Cliente 024340,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024341,Cliente 024341,Cliente 024341,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024342,Cliente 024342,Cliente 024342,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024343,Cliente 024343,Cliente 024343,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024344,Cliente 024344,Cliente 024344,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024345,Cliente 024345,Cliente 024345,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024346,Cliente 024346,Cliente 024346,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024347,Cliente 024347,Cliente 024347,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024348,Cliente 024348,Cliente 024348,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024349,Cliente 024349,Cliente 024349,RFC_000002,31/12/2024,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024350,Cliente 024350,Cliente 024350,RFC_000003,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024351,Cliente 024351,Cliente 024351,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024352,Cliente 024352,Cliente 024352,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024353,Cliente 024353,Cliente 024353,RFC_000002,31/12/2024,,,,0,0,0,,
UDN_000002,10,CLIENTE_024354,Cliente 024354,Cliente 024354,RFC_000002,01/01/2025,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024355,Cliente 024355,Cliente 024355,RFC_000086,01/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024356,Cliente 024356,Cliente 024356,RFC_000086,01/01/2025,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024357,Cliente 024357,Cliente 024357,RFC_000002,01/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024358,Cliente 024358,Cliente 024358,RFC_000002,01/01/2025,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024359,Cliente 024359,Cliente 024359,RFC_000002,01/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024360,Cliente 024360,Cliente 024360,RFC_000086,01/01/2025,,,,1,90,100000,,
UDN_000002,10,CLIENTE_024361,Cliente 024361,Cliente 024361,RFC_000003,02/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024362,Cliente 024362,Cliente 024362,RFC_000086,02/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024363,Cliente 024363,Cliente 024363,RFC_000003,02/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024364,Cliente 024364,Cliente 024364,RFC_000002,02/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024365,Cliente 024365,Cliente 024365,RFC_000003,04/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024366,Cliente 024366,Cliente 024366,RFC_000003,04/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024367,Cliente 024367,Cliente 024367,RFC_000003,04/01/2025,,,0,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024368,Cliente 024368,Cliente 024368,RFC_000003,04/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024369,Cliente 024369,Cliente 024369,RFC_000003,04/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024370,Cliente 024370,Cliente 024370,RFC_000003,04/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024371,Cliente 024371,Cliente 024371,RFC_000003,04/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024372,Cliente 024372,Cliente 024372,RFC_000003,04/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024373,Cliente 024373,Cliente 024373,RFC_000003,04/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024374,Cliente 024374,Cliente 024374,RFC_000003,04/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024375,Cliente 024375,Cliente 024375,RFC_000003,04/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024376,Cliente 024376,Cliente 024376,RFC_000002,05/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024377,Cliente 024377,Cliente 024377,RFC_000002,05/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024378,Cliente 024378,Cliente 024378,RFC_000002,05/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024379,Cliente 024379,Cliente 024379,RFC_000002,05/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024380,Cliente 024380,Cliente 024380,RFC_000002,05/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024381,Cliente 024381,Cliente 024381,RFC_000002,05/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024382,Cliente 024382,Cliente 024382,RFC_000002,05/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024383,Cliente 024383,Cliente 024383,RFC_000002,06/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024384,Cliente 024384,Cliente 024384,RFC_000003,06/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024385,Cliente 024385,Cliente 024385,RFC_000002,06/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024386,Cliente 024386,Cliente 024386,RFC_000002,06/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024387,Cliente 024387,Cliente 024387,RFC_000002,06/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024388,Cliente 024388,Cliente 024388,RFC_000002,06/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024389,Cliente 024389,Cliente 024389,RFC_000002,06/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024390,Cliente 024390,Cliente 024390,RFC_000002,08/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024391,Cliente 024391,Cliente 024391,RFC_000003,08/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024392,Cliente 024392,Cliente 024392,RFC_000002,08/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024393,Cliente 024393,Cliente 024393,RFC_000002,11/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024394,Cliente 024394,Cliente 024394,RFC_000002,11/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024395,Cliente 024395,Cliente 024395,RFC_000002,11/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024396,Cliente 024396,Cliente 024396,RFC_000003,11/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024397,Cliente 024397,Cliente 024397,RFC_000002,11/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024398,Cliente 024398,Cliente 024398,RFC_000002,11/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024399,Cliente 024399,Cliente 024399,RFC_000003,11/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024400,Cliente 024400,Cliente 024400,RFC_000003,11/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024401,Cliente 024401,Cliente 024401,RFC_000002,11/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024402,Cliente 024402,Cliente 024402,RFC_000003,12/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024403,Cliente 024403,Cliente 024403,RFC_000002,12/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024404,Cliente 024404,Cliente 024404,RFC_000003,12/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024405,Cliente 024405,Cliente 024405,RFC_000003,13/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024406,Cliente 024406,Cliente 024406,RFC_000003,13/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024407,Cliente 024407,Cliente 024407,RFC_000003,13/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024408,Cliente 024408,Cliente 024408,RFC_000003,13/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024409,Cliente 024409,Cliente 024409,RFC_000003,13/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024410,Cliente 024410,Cliente 024410,RFC_000003,13/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024411,Cliente 024411,Cliente 024411,RFC_000003,14/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024412,Cliente 024412,Cliente 024412,RFC_000003,14/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024413,Cliente 024413,Cliente 024413,RFC_000003,14/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024414,Cliente 024414,Cliente 024414,RFC_000003,15/01/2025,,,0,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024415,Cliente 024415,Cliente 024415,RFC_000003,15/01/2025,,,1,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024416,Cliente 024416,Cliente 024416,RFC_000086,15/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024417,Cliente 024417,Cliente 024417,RFC_000002,15/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024418,Cliente 024418,Cliente 024418,RFC_000002,15/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024419,Cliente 024419,Cliente 024419,RFC_000002,15/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024420,Cliente 024420,Cliente 024420,RFC_000003,15/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024421,Cliente 024421,Cliente 024421,RFC_000003,15/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024422,Cliente 024422,Cliente 024422,RFC_000002,15/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024423,Cliente 024423,Cliente 024423,RFC_000002,15/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024424,Cliente 024424,Cliente 024424,RFC_000003,15/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024425,Cliente 024425,Cliente 024425,RFC_000086,15/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024426,Cliente 024426,Cliente 024426,RFC_000003,15/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024427,Cliente 024427,Cliente 024427,RFC_000002,15/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024428,Cliente 024428,Cliente 024428,RFC_000086,15/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024429,Cliente 024429,Cliente 024429,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024430,Cliente 024430,Cliente 024430,RFC_000003,16/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024431,Cliente 024431,Cliente 024431,RFC_000003,16/01/2025,,,,0,0,0,,
UDN_000002,10,CLIENTE_024432,Cliente 024432,Cliente 024432,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024433,Cliente 024433,Cliente 024433,RFC_000003,16/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024434,Cliente 024434,Cliente 024434,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024435,Cliente 024435,Cliente 024435,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024436,Cliente 024436,Cliente 024436,RFC_000003,16/01/2025,,,,0,0,0,,Dato anonimizado
UDN_000002,10,CLIENTE_024437,Cliente 024437,Cliente 024437,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024438,Cliente 024438,Cliente 024438,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024439,Cliente 024439,Cliente 024439,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024440,Cliente 024440,Cliente 024440,RFC_000002,16/01/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000002,10,CLIENTE_024441,Cliente 024441,Cliente 024441,RFC_000003,18/01/2025,,,,0,0,0,,Dato anonimizado
