SYSUDN_CODIGO_K,LIQUID_REFERENCIA,CTECLI_CODIGO_K,CFGEPL_CODIGO_K,CFGEPL_NOMBRE,CFGECO_CODIGO_K,CFGECO_DESCRIPCION,LIQUID_AYUDANTE1,LIQUID_AYUDANTE2,LIQUID_FECHAENT,VTARUT_CODIGO_K,VTARUT_DESCRIPCION,PRODUC_CODIGO_K,PRODUC_DESCRIPCION,PROPRE_CODIGO_K,FACDOC_FECHA,TPO_VTA,PIEZAS,COSTO,IMPORTE,LIQUIDACION,VENTA
UDN_000001,REF_000186,CLIENTE_014286,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_014320,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,45,180,180,5004.5004
UDN_000001,REF_000186,CLIENTE_014341,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000009,PRODUCTO_000152,PROD_000007,09/02/2027,CONTADO,10,12.5,125,125,5004.5004
UDN_000001,REF_000186,CLIENTE_014341,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,5004.5004
UDN_000001,REF_000186,CLIENTE_014355,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,9,45,405,405,5004.5004
UDN_000001,REF_000186,CLIENTE_014524,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000016,PRODUCTO_000013,PROD_000015,09/02/2027,CONTADO,1,36,36,36,5004.5004
UDN_000001,REF_000186,CLIENTE_014789,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_014904,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_015228,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000023,PRODUCTO_000154,PROD_000024,09/02/2027,CONTADO,12,7.5,90,90,5004.5004
UDN_000001,REF_000186,CLIENTE_015228,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000021,PRODUCTO_000151,PROD_000022,09/02/2027,CONTADO,12,5,60,60,5004.5004
UDN_000001,REF_000186,CLIENTE_015682,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_003632,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_003657,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_003676,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_004418,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_004849,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,5004.5004
UDN_000001,REF_000186,CLIENTE_003318,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,09/02/2027,RUTA_000126,Ruta anonimizada,PROD_000009,PRODUCTO_000152,PROD_000007,09/02/2027,CREDITO,10,10.5,-105,0,5004.5004
UDN_000001,REF_000187,,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000019,PRODUCTO_000167,PROD_000079,10/02/2027,BONIFICACION,12,0,0,0,6023.5008
UDN_000001,REF_000187,,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000003,PRODUCTO_000002,PROD_000004,10/02/2027,CARGO,3,0,0,0,6023.5008
UDN_000001,REF_000187,,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000003,PRODUCTO_000022,PROD_000005,10/02/2027,BONIFICACION,1,0,0,0,6023.5008
UDN_000001,REF_000187,CLIENTE_003582,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_003635,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,5,45,225,225,6023.5008
UDN_000001,REF_000187,CLIENTE_003591,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,7,45,315,315,6023.5008
UDN_000001,REF_000187,CLIENTE_003626,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,10/02/2027,CONTADO,1,17,17,17,6023.5008
UDN_000001,REF_000187,CLIENTE_003626,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000036,PRODUCTO_000158,PROD_000007,10/02/2027,CONTADO,1,8,8,8,6023.5008
UDN_000001,REF_000187,CLIENTE_003626,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,45,135,135,6023.5008
UDN_000001,REF_000187,CLIENTE_003636,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,4,41,164,164,6023.5008
UDN_000001,REF_000187,CLIENTE_003584,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_003606,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_004249,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_004247,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_004245,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_004250,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000030,PRODUCTO_000023,PROD_000007,10/02/2027,CONTADO,1,14,14,14,6023.5008
UDN_000001,REF_000187,CLIENTE_004255,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_004298,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,10/02/2027,CONTADO,4,17,68,68,6023.5008
UDN_000001,REF_000187,CLIENTE_004298,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000036,PRODUCTO_000158,PROD_000007,10/02/2027,CONTADO,4,8,32,32,6023.5008
UDN_000001,REF_000187,CLIENTE_004298,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_004587,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,45,135,135,6023.5008
UDN_000001,REF_000187,CLIENTE_005166,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,39,39,39,6023.5008
UDN_000001,REF_000187,CLIENTE_005493,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000009,PRODUCTO_000152,PROD_000007,10/02/2027,CONTADO,2,12.5,25,25,6023.5008
UDN_000001,REF_000187,CLIENTE_005493,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,10/02/2027,CONTADO,1,24,24,24,6023.5008
UDN_000001,REF_000187,CLIENTE_005493,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_005501,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_005486,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000048,PRODUCTO_000168,PROD_000043,10/02/2027,CONTADO,1,18,18,18,6023.5008
UDN_000001,REF_000187,CLIENTE_005486,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_005499,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,4,45,180,180,6023.5008
UDN_000001,REF_000187,CLIENTE_005495,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_005497,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000023,PRODUCTO_000154,PROD_000024,10/02/2027,CONTADO,12,7.5,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_005497,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_005503,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000021,PRODUCTO_000151,PROD_000022,10/02/2027,CONTADO,12,5,60,60,6023.5008
UDN_000001,REF_000187,CLIENTE_005498,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_005496,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_005510,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_005513,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,10/02/2027,CONTADO,18,24,432,432,6023.5008
UDN_000001,REF_000187,CLIENTE_005787,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_006304,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_006494,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_006762,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_007120,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_007501,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_009814,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,7,45,315,315,6023.5008
UDN_000001,REF_000187,CLIENTE_009896,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_011010,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000009,PRODUCTO_000152,PROD_000007,10/02/2027,CONTADO,5,12.5,62.5,62.5,6023.5008
UDN_000001,REF_000187,CLIENTE_011025,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_011264,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_011785,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_011834,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_012749,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_012811,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,45,135,135,6023.5008
UDN_000001,REF_000187,CLIENTE_012862,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000016,PRODUCTO_000013,PROD_000015,10/02/2027,CONTADO,1,36,36,36,6023.5008
UDN_000001,REF_000187,CLIENTE_012862,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_012873,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_012876,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_012884,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_012918,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,10/02/2027,CONTADO,1,17,17,17,6023.5008
UDN_000001,REF_000187,CLIENTE_012918,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000036,PRODUCTO_000158,PROD_000007,10/02/2027,CONTADO,1,8,8,8,6023.5008
UDN_000001,REF_000187,CLIENTE_012916,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_012990,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000019,PRODUCTO_000150,PROD_000020,10/02/2027,CONTADO,24,9.1667,220.0008,220.0008,6023.5008
UDN_000001,REF_000187,CLIENTE_012990,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000006,PRODUCTO_000005,PROD_000007,10/02/2027,CONTADO,6,15.5,93,93,6023.5008
UDN_000001,REF_000187,CLIENTE_013946,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000040,PRODUCTO_000036,PROD_000043,10/02/2027,CONTADO,2,8,16,16,6023.5008
UDN_000001,REF_000187,CLIENTE_013946,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_014375,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_014380,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,10,45,450,450,6023.5008
UDN_000001,REF_000187,CLIENTE_014377,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_014384,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,45,135,135,6023.5008
UDN_000001,REF_000187,CLIENTE_014448,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,45,135,135,6023.5008
UDN_000001,REF_000187,CLIENTE_014454,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,10/02/2027,CONTADO,2,17,34,34,6023.5008
UDN_000001,REF_000187,CLIENTE_014454,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000036,PRODUCTO_000158,PROD_000007,10/02/2027,CONTADO,2,8,16,16,6023.5008
UDN_000001,REF_000187,CLIENTE_014461,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
UDN_000001,REF_000187,CLIENTE_014608,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,6023.5008
UDN_000001,REF_000187,CLIENTE_015306,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,7,45,315,315,6023.5008
UDN_000001,REF_000187,CLIENTE_015772,VEN_000064,VENDEDOR_000064,RUTA_000127,Ruta anonimizada,AYUDANTE_000062,,10/02/2027,RUTA_000126,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,1,45,45,45,6023.5008
